STD_DT,NUM,MELT_TEMP,MOTORSPEED,MELT_WEIGHT,INSP,TAG
3/4/2020 8:57,5371,444,0,328,3.19,NG
3/4/2020 8:57,5372,497,163,326,3.19,OK
3/4/2020 8:57,5373,403,184,324,3.18,NG
3/4/2020 8:57,5374,770,1739,322,3.22,OK
3/4/2020 8:57,5375,747,1764,321,3.21,NG
3/4/2020 8:57,5376,408,198,319,3.19,NG
3/4/2020 8:57,5377,476,174,318,3.19,NG
3/4/2020 8:57,5378,447,59,316,3.19,NG
3/4/2020 8:57,5379,475,131,314,3.19,OK
3/4/2020 8:58,5380,472,124,313,3.19,NG
3/4/2020 8:58,5381,409,68,311,3.18,NG
3/4/2020 8:58,5382,452,173,310,3.19,OK
3/4/2020 8:58,5383,378,205,308,3.18,NG
3/4/2020 8:58,5384,774,1710,306,3.22,OK
3/4/2020 8:58,5385,749,1752,305,3.22,OK
3/4/2020 8:58,5386,401,220,304,3.18,OK
3/4/2020 8:58,5387,468,161,302,3.19,OK
3/4/2020 8:58,5388,422,87,300,3.2,NG
3/4/2020 8:58,5389,475,122,298,3.2,NG
3/4/2020 8:59,5390,489,123,297,3.19,OK
3/4/2020 8:59,5391,451,63,295,3.19,OK
3/4/2020 8:59,5392,517,154,294,3.2,NG
3/4/2020 8:59,5393,387,187,292,3.19,OK
3/4/2020 8:59,5394,777,1731,290,3.22,OK
3/4/2020 8:59,5395,734,1748,289,3.21,OK
3/4/2020 8:59,5396,395,201,288,3.18,OK
3/4/2020 8:59,5397,466,191,286,3.2,NG
3/4/2020 8:59,5398,423,80,284,3.19,NG
3/4/2020 8:59,5399,476,131,282,3.19,OK
3/4/2020 9:00,5400,483,143,281,3.2,NG
3/4/2020 9:00,5401,463,72,280,3.2,NG
3/4/2020 9:00,5402,502,175,278,3.19,OK
3/4/2020 9:00,5403,389,233,276,3.18,OK
3/4/2020 9:00,5404,742,1714,275,3.22,NG
3/4/2020 9:00,5405,738,1744,273,3.22,NG
3/4/2020 9:00,5406,385,231,271,3.18,NG
3/4/2020 9:00,5407,463,170,270,3.19,NG
3/4/2020 9:00,5408,483,76,268,3.19,NG
3/4/2020 9:00,5409,474,127,266,3.19,OK
3/4/2020 9:01,5410,452,169,265,3.2,NG
3/4/2020 9:01,5411,447,70,264,3.19,OK
3/4/2020 9:01,5412,484,142,262,3.19,OK
3/4/2020 9:01,5413,422,195,260,3.18,NG
3/4/2020 9:01,5414,736,1730,259,3.21,NG
3/4/2020 9:01,5415,759,1714,257,3.22,NG
3/4/2020 9:01,5416,397,199,256,3.19,OK
3/4/2020 9:01,5417,472,153,254,3.19,NG
3/4/2020 9:01,5418,451,60,252,3.18,OK
3/4/2020 9:01,5419,450,136,250,3.2,NG
3/4/2020 9:02,5420,483,161,249,3.19,OK
3/4/2020 9:02,5421,417,70,248,3.19,OK
3/4/2020 9:02,5422,486,158,246,3.19,OK
3/4/2020 9:02,5423,380,200,244,3.19,OK
3/4/2020 9:02,5424,711,1751,243,3.22,OK
3/4/2020 9:02,5425,780,1757,242,3.22,NG
3/4/2020 9:02,5426,392,219,240,3.18,NG
3/4/2020 9:02,5427,520,194,238,3.2,OK
3/4/2020 9:02,5428,459,84,236,3.19,NG
3/4/2020 9:02,5429,440,127,235,3.19,OK
3/4/2020 9:03,5430,480,154,234,3.19,OK
3/4/2020 9:03,5431,477,94,232,3.19,NG
3/4/2020 9:03,5432,478,197,230,3.2,NG
3/4/2020 9:03,5433,374,179,228,3.19,OK
3/4/2020 9:03,5434,746,1719,227,3.22,OK
3/4/2020 9:03,5435,746,1758,226,3.21,OK
3/4/2020 9:03,5436,397,218,224,3.19,OK
3/4/2020 9:03,5437,475,179,222,3.2,OK
3/4/2020 9:03,5438,453,0,221,3.19,OK
3/4/2020 9:03,5439,480,147,219,3.19,OK
3/4/2020 9:04,5440,470,123,218,3.19,OK
3/4/2020 9:04,5441,421,85,216,3.19,NG
3/4/2020 9:04,5442,431,144,214,3.19,NG
3/4/2020 9:04,5443,383,189,213,3.18,OK
3/4/2020 9:04,5444,758,1726,211,3.22,OK
3/4/2020 9:04,5445,731,1729,210,3.21,OK
3/4/2020 9:04,5446,339,209,208,3.19,NG
3/4/2020 9:04,5447,503,155,206,3.2,NG
3/4/2020 9:04,5448,439,0,205,3.18,NG
3/4/2020 9:04,5449,494,134,203,3.19,OK
3/4/2020 9:05,5450,491,130,202,3.19,OK
3/4/2020 9:05,5451,454,64,200,3.19,NG
3/4/2020 9:05,5452,478,171,198,3.19,OK
3/4/2020 9:05,5453,386,193,197,3.18,NG
3/4/2020 9:05,5454,765,1757,195,3.21,OK
3/4/2020 9:05,5455,757,1722,194,3.21,OK
3/4/2020 9:05,5456,402,200,192,3.19,NG
3/4/2020 9:05,5457,455,166,190,3.19,OK
3/4/2020 9:05,5458,400,64,189,3.18,NG
3/4/2020 9:05,5459,489,119,188,3.2,NG
3/4/2020 9:06,5460,501,108,186,3.19,OK
3/4/2020 9:06,5461,430,78,184,3.19,NG
3/4/2020 9:06,5462,474,148,183,3.19,OK
3/4/2020 9:06,5463,374,199,181,3.18,NG
3/4/2020 9:06,5464,769,1740,180,3.22,OK
3/4/2020 9:06,5465,738,1733,178,3.22,NG
3/4/2020 9:06,5466,428,189,176,3.18,OK
3/4/2020 9:06,5467,489,179,175,3.19,NG
3/4/2020 9:06,5468,412,58,173,3.19,NG
3/4/2020 9:06,5469,443,163,172,3.19,OK
3/4/2020 9:07,5470,479,88,170,3.19,NG
3/4/2020 9:07,5471,426,65,168,3.19,NG
3/4/2020 9:07,5472,474,171,167,3.19,OK
3/4/2020 9:07,5473,394,231,165,3.19,NG
3/4/2020 9:07,5474,733,1745,164,3.22,NG
3/4/2020 9:07,5475,801,1732,162,3.22,OK
3/4/2020 9:07,5476,390,181,160,3.19,NG
3/4/2020 9:07,5477,427,158,159,3.19,OK
3/4/2020 9:07,5478,408,73,157,3.19,OK
3/4/2020 9:07,5479,502,133,156,3.19,NG
3/4/2020 9:08,5480,478,149,154,3.2,OK
3/4/2020 9:08,5481,462,64,152,3.19,NG
3/4/2020 9:08,5482,488,201,151,3.19,OK
3/4/2020 9:08,5483,418,182,150,3.18,OK
3/4/2020 9:08,5484,737,1718,148,3.22,OK
3/4/2020 9:08,5485,779,1746,146,3.22,NG
3/4/2020 9:08,5486,409,213,144,3.18,NG
3/4/2020 9:08,5487,507,144,143,3.19,NG
3/4/2020 9:08,5488,448,104,141,3.19,OK
3/4/2020 9:08,5489,498,157,140,3.19,OK
3/4/2020 9:09,5490,469,152,138,3.19,OK
3/4/2020 9:09,5491,423,58,136,3.19,OK
3/4/2020 9:09,5492,461,176,135,3.19,OK
3/4/2020 9:09,5493,400,208,133,3.18,NG
3/4/2020 9:09,5494,762,1738,132,3.21,NG
3/4/2020 9:09,5495,761,1720,130,3.22,OK
3/4/2020 9:09,5496,362,188,128,3.19,OK
3/4/2020 9:09,5497,460,190,127,3.19,NG
3/4/2020 9:09,5498,388,111,126,3.19,OK
3/4/2020 9:09,5499,477,143,124,3.19,NG
3/4/2020 9:10,5500,466,107,122,3.2,NG
3/4/2020 9:10,5501,471,69,121,3.19,OK
3/4/2020 9:10,5502,476,181,119,3.19,NG
3/4/2020 9:10,5503,398,210,117,3.19,NG
3/4/2020 9:10,5504,765,1730,116,3.22,OK
3/4/2020 9:10,5505,755,1717,114,3.22,NG
3/4/2020 9:10,5506,414,228,113,3.18,NG
3/4/2020 9:10,5507,461,151,111,3.19,OK
3/4/2020 9:10,5508,446,76,110,3.19,OK
3/4/2020 9:10,5509,499,115,108,3.19,OK
3/4/2020 9:11,5510,455,112,106,3.19,OK
3/4/2020 9:11,5511,459,87,105,3.19,OK
3/4/2020 9:11,5512,512,172,103,3.18,NG
3/4/2020 9:11,5513,389,237,102,3.18,NG
3/4/2020 9:11,5514,754,1742,100,3.22,NG
3/4/2020 9:11,5515,723,1751,98,3.21,OK
3/4/2020 9:11,5516,386,200,97,3.18,NG
3/4/2020 9:11,5517,497,167,96,3.2,NG
3/4/2020 9:11,5518,415,64,94,3.19,NG
3/4/2020 9:11,5519,468,143,92,3.19,NG
3/4/2020 9:12,5520,473,153,90,3.19,OK
3/4/2020 9:12,5521,442,0,89,3.18,OK
3/4/2020 9:12,5522,483,167,87,3.2,NG
3/4/2020 9:12,5523,397,212,86,3.19,NG
3/4/2020 9:12,5524,762,1725,84,3.22,OK
3/4/2020 9:12,5525,727,1714,82,3.22,OK
3/4/2020 9:12,5526,382,220,81,3.19,NG
3/4/2020 9:12,5527,455,147,79,3.19,NG
3/4/2020 9:12,5528,449,66,76,3.18,OK
3/4/2020 9:12,5529,491,142,75,3.19,NG
3/4/2020 9:13,5530,468,135,73,3.19,NG
3/4/2020 9:13,5531,424,67,72,3.19,OK
3/4/2020 9:13,5532,480,168,70,3.2,OK
3/4/2020 9:13,5533,376,188,69,3.19,NG
3/4/2020 9:13,5534,719,1744,67,3.21,NG
3/4/2020 9:13,5535,763,1721,66,3.22,OK
3/4/2020 9:13,5536,382,191,64,3.18,NG
3/4/2020 9:13,5537,468,153,63,3.2,OK
3/4/2020 9:13,5538,459,95,61,3.19,OK
3/4/2020 9:13,5539,493,137,59,3.19,NG
3/4/2020 9:14,5540,471,124,58,3.19,OK
3/4/2020 9:14,5541,456,0,56,3.19,NG
3/4/2020 9:14,5542,473,167,54,3.19,NG
3/4/2020 9:14,5543,383,187,53,3.19,OK
3/4/2020 9:14,5544,781,1709,52,3.22,NG
3/4/2020 9:14,5545,759,1712,50,3.22,NG
3/4/2020 9:14,5546,408,227,48,3.19,OK
3/4/2020 9:14,5547,456,185,47,3.19,NG
3/4/2020 9:14,5548,479,81,46,3.19,NG
3/4/2020 9:14,5549,472,117,44,3.19,NG
3/4/2020 9:15,5550,501,109,42,3.19,OK
3/4/2020 9:15,5551,426,74,41,3.19,OK
3/4/2020 9:15,5552,463,158,40,3.19,OK
3/4/2020 9:15,5553,380,194,38,3.19,NG
3/4/2020 9:15,5554,767,1743,37,3.21,OK
3/4/2020 9:15,5555,780,1739,35,3.22,OK
3/4/2020 9:15,5556,400,226,34,3.18,NG
3/4/2020 9:15,5557,455,137,32,3.19,OK
3/4/2020 9:15,5558,436,85,31,3.18,OK
3/4/2020 9:15,5559,479,127,30,3.19,OK
3/4/2020 9:16,5560,496,143,29,3.19,OK
3/4/2020 9:16,5561,459,0,28,3.19,OK
3/4/2020 9:16,5562,484,148,27,3.19,OK
3/4/2020 9:16,5563,388,242,26,3.18,OK
3/4/2020 9:16,5564,740,1731,24,3.21,NG
3/4/2020 9:16,5565,732,1737,23,3.22,OK
3/4/2020 9:16,5566,394,213,22,3.18,OK
3/4/2020 9:16,5567,432,156,21,3.19,NG
3/4/2020 9:16,5568,467,65,20,3.19,OK
3/4/2020 9:16,5569,529,157,19,3.19,NG
3/4/2020 9:17,5570,519,122,18,3.19,NG
3/4/2020 9:17,5571,459,0,17,3.18,OK
3/4/2020 9:17,5572,473,173,16,3.19,OK
3/4/2020 9:17,5573,399,207,15,3.18,NG
3/4/2020 9:17,5574,761,1717,14,3.22,OK
3/4/2020 9:17,5575,717,1758,13,3.22,OK
3/4/2020 9:17,5576,389,170,12,3.19,OK
3/4/2020 9:17,5577,492,151,11,3.19,OK
3/4/2020 9:17,5578,447,67,10,3.19,OK
3/4/2020 9:17,5579,466,133,9,3.19,OK
3/4/2020 9:18,5580,463,140,0,3.19,OK
3/4/2020 9:18,5581,430,78,2,3.19,OK
3/4/2020 9:18,5582,478,163,5,3.2,OK
3/4/2020 9:18,5583,401,194,8,3.19,NG
3/4/2020 9:18,5584,754,1708,23,3.22,OK
3/4/2020 9:18,5585,765,1747,24,3.21,NG
3/4/2020 9:18,5586,400,208,32,3.19,NG
3/4/2020 9:18,5587,453,170,36,3.19,NG
3/4/2020 9:18,5588,433,64,43,3.19,NG
3/4/2020 9:18,5589,515,114,44,3.2,NG
3/4/2020 9:19,5590,483,147,51,3.19,NG
3/4/2020 9:19,5591,435,73,59,3.19,NG
3/4/2020 9:19,5592,477,190,66,3.19,OK
3/4/2020 9:19,5593,377,182,73,3.18,NG
3/4/2020 9:19,5594,740,1776,77,3.22,NG
3/4/2020 9:19,5595,739,1727,78,3.21,NG
3/4/2020 9:19,5596,404,207,86,3.19,NG
3/4/2020 9:19,5597,460,158,91,3.19,OK
3/4/2020 9:19,5598,438,0,96,3.19,OK
3/4/2020 9:19,5599,484,148,102,3.19,OK
3/4/2020 9:20,5600,487,128,103,3.19,NG
3/4/2020 9:20,5601,441,0,110,3.19,OK
3/4/2020 9:20,5602,477,147,114,3.19,NG
3/4/2020 9:20,5603,379,220,123,3.19,OK
3/4/2020 9:20,5604,769,1752,127,3.22,OK
3/4/2020 9:20,5605,769,1735,135,3.22,NG
3/4/2020 9:20,5606,407,218,141,3.19,OK
3/4/2020 9:20,5607,464,167,142,3.19,NG
3/4/2020 9:20,5608,403,62,150,3.19,NG
3/4/2020 9:20,5609,502,135,162,3.19,NG
3/4/2020 9:21,5610,466,121,166,3.18,OK
3/4/2020 9:21,5611,454,71,171,3.19,OK
3/4/2020 9:21,5612,503,145,176,3.19,OK
3/4/2020 9:21,5613,381,209,181,3.18,NG
3/4/2020 9:21,5614,756,1723,186,3.21,NG
3/4/2020 9:21,5615,744,1727,190,3.21,OK
3/4/2020 9:21,5616,379,223,196,3.18,NG
3/4/2020 9:21,5617,508,179,201,3.19,NG
3/4/2020 9:21,5618,427,69,203,3.19,OK
3/4/2020 9:21,5619,455,121,212,3.2,NG
3/4/2020 9:22,5620,516,137,213,3.2,OK
3/4/2020 9:22,5621,464,70,220,3.19,NG
3/4/2020 9:22,5622,428,158,225,3.2,OK
3/4/2020 9:22,5623,389,230,229,3.18,NG
3/4/2020 9:22,5624,758,1734,240,3.21,OK
3/4/2020 9:22,5625,763,1727,244,3.22,OK
3/4/2020 9:22,5626,394,228,249,3.19,OK
3/4/2020 9:22,5627,489,183,253,3.19,NG
3/4/2020 9:22,5628,441,0,259,3.19,OK
3/4/2020 9:22,5629,488,148,271,3.2,OK
3/4/2020 9:23,5630,485,101,276,3.19,NG
3/4/2020 9:23,5631,462,75,280,3.19,OK
3/4/2020 9:23,5632,492,168,285,3.19,OK
3/4/2020 9:23,5633,369,196,291,3.18,OK
3/4/2020 9:23,5634,763,1751,296,3.22,OK
3/4/2020 9:23,5635,782,1727,298,3.21,NG
3/4/2020 9:23,5636,363,205,303,3.19,OK
3/4/2020 9:23,5637,476,180,310,3.2,OK
3/4/2020 9:23,5638,434,98,315,3.19,NG
3/4/2020 9:23,5639,498,134,320,3.19,NG
3/4/2020 9:24,5640,462,135,327,3.19,OK
3/4/2020 9:24,5641,484,81,332,3.19,NG
3/4/2020 9:24,5642,490,179,336,3.19,NG
3/4/2020 9:24,5643,372,199,338,3.19,NG
3/4/2020 9:24,5644,737,1735,343,3.21,OK
3/4/2020 9:24,5645,761,1739,350,3.21,NG
3/4/2020 9:24,5646,389,181,354,3.18,OK
3/4/2020 9:24,5647,447,164,359,3.19,NG
3/4/2020 9:24,5648,451,74,364,3.19,NG
3/4/2020 9:24,5649,476,114,369,3.19,NG
3/4/2020 9:25,5650,501,139,374,3.19,OK
3/4/2020 9:25,5651,439,0,379,3.19,NG
3/4/2020 9:25,5652,459,165,384,3.19,OK
3/4/2020 9:25,5653,375,217,388,3.19,OK
3/4/2020 9:25,5654,737,1735,396,3.22,OK
3/4/2020 9:25,5655,733,1771,401,3.22,OK
3/4/2020 9:25,5656,387,209,410,3.18,NG
3/4/2020 9:25,5657,496,183,415,3.19,OK
3/4/2020 9:25,5658,478,91,421,3.19,OK
3/4/2020 9:25,5659,486,111,427,3.2,OK
3/4/2020 9:26,5660,486,150,428,3.19,NG
3/4/2020 9:26,5661,447,61,435,3.19,NG
3/4/2020 9:26,5662,468,156,440,3.19,OK
3/4/2020 9:26,5663,349,214,445,3.19,OK
3/4/2020 9:26,5664,793,1733,449,3.22,OK
3/4/2020 9:26,5665,753,1753,454,3.22,NG
3/4/2020 9:26,5666,385,225,465,3.19,NG
3/4/2020 9:26,5667,467,160,469,3.19,OK
3/4/2020 9:26,5668,437,82,471,3.19,OK
3/4/2020 9:26,5669,471,129,472,3.19,OK
3/4/2020 9:27,5670,485,117,481,3.18,OK
3/4/2020 9:27,5671,454,0,480,3.19,NG
3/4/2020 9:27,5672,481,154,481,3.2,NG
3/4/2020 9:27,5673,407,209,702,3.18,OK
3/4/2020 9:27,5674,754,1732,698,3.22,NG
3/4/2020 9:27,5675,772,1707,689,3.21,OK
3/4/2020 9:27,5676,430,202,688,3.18,OK
3/4/2020 9:27,5677,467,166,685,3.2,NG
3/4/2020 9:27,5678,451,71,683,3.19,OK
3/4/2020 9:27,5679,454,106,682,3.19,OK
3/4/2020 9:28,5680,491,112,681,3.19,OK
3/4/2020 9:28,5681,436,0,679,3.19,NG
3/4/2020 9:28,5682,466,157,677,3.19,OK
3/4/2020 9:28,5683,361,202,676,3.19,OK
3/4/2020 9:28,5684,783,1716,675,3.21,OK
3/4/2020 9:28,5685,762,1759,673,3.22,NG
3/4/2020 9:28,5686,361,226,672,3.19,OK
3/4/2020 9:28,5687,480,178,671,3.2,NG
3/4/2020 9:28,5688,424,0,669,3.19,NG
3/4/2020 9:28,5689,482,141,668,3.19,OK
3/4/2020 9:29,5690,525,133,666,3.19,OK
3/4/2020 9:29,5691,429,61,665,3.19,NG
3/4/2020 9:29,5692,474,161,663,3.19,OK
3/4/2020 9:29,5693,354,245,661,3.19,NG
3/4/2020 9:29,5694,767,1729,8660,3.22,OK
3/4/2020 9:29,5695,752,1732,660,3.22,NG
3/4/2020 9:29,5696,415,229,657,3.19,OK
3/4/2020 9:29,5697,491,148,656,3.19,OK
3/4/2020 9:29,5698,454,73,655,3.19,OK
3/4/2020 9:29,5699,491,137,653,3.19,NG
3/4/2020 9:30,5700,469,139,651,3.2,OK
3/4/2020 9:30,5701,442,74,649,3.2,NG
3/4/2020 9:30,5702,494,173,688,3.2,OK
3/4/2020 9:30,5703,388,215,648,3.19,NG
3/4/2020 9:30,5704,762,1719,645,3.22,NG
3/4/2020 9:30,5705,758,1734,643,3.21,OK
3/4/2020 9:30,5706,352,198,642,3.18,NG
3/4/2020 9:30,5707,488,160,641,3.19,OK
3/4/2020 9:30,5708,434,74,639,3.19,NG
3/4/2020 9:30,5709,491,112,637,3.19,NG
3/4/2020 9:31,5710,480,126,635,3.19,NG
3/4/2020 9:31,5711,427,96,634,3.19,NG
3/4/2020 9:31,5712,511,161,633,3.19,OK
3/4/2020 9:31,5713,404,231,631,3.19,NG
3/4/2020 9:31,5714,715,1735,630,3.21,OK
3/4/2020 9:31,5715,781,1723,627,3.22,NG
3/4/2020 9:31,5716,436,211,626,3.19,NG
3/4/2020 9:31,5717,463,187,624,3.19,OK
3/4/2020 9:31,5718,488,114,623,3.19,OK
3/4/2020 9:31,5719,473,154,621,3.2,OK
3/4/2020 9:32,5720,477,133,620,3.19,OK
3/4/2020 9:32,5721,438,67,618,3.19,NG
3/4/2020 9:32,5722,490,152,6166,3.19,NG
3/4/2020 9:32,5723,428,231,616,3.19,OK
3/4/2020 9:32,5724,774,1746,613,3.22,OK
3/4/2020 9:32,5725,755,1689,611,3.21,NG
3/4/2020 9:32,5726,396,207,609,3.19,NG
3/4/2020 9:32,5727,500,197,608,3.19,NG
3/4/2020 9:32,5728,393,79,607,3.19,OK
3/4/2020 9:32,5729,483,136,605,3.2,OK
3/4/2020 9:33,5730,491,120,603,3.19,NG
3/4/2020 9:33,5731,454,67,602,3.19,OK
3/4/2020 9:33,5732,471,156,601,3.19,OK
3/4/2020 9:33,5733,401,188,599,3.18,OK
3/4/2020 9:33,5734,749,1710,597,3.21,OK
3/4/2020 9:33,5735,742,1734,595,3.22,NG
3/4/2020 9:33,5736,355,229,593,3.18,OK
3/4/2020 9:33,5737,489,175,592,3.19,OK
3/4/2020 9:33,5738,450,69,591,3.19,OK
3/4/2020 9:33,5739,456,131,589,3.19,OK
3/4/2020 9:34,5740,485,149,587,3.19,OK
3/4/2020 9:34,5741,413,65,585,3.19,NG
3/4/2020 9:34,5742,481,150,583,3.19,NG
3/4/2020 9:34,5743,388,208,582,3.18,NG
3/4/2020 9:34,5744,738,1722,5800,3.22,OK
3/4/2020 9:34,5745,736,1728,579,3.22,OK
3/4/2020 9:34,5746,376,223,577,3.19,OK
3/4/2020 9:34,5747,439,197,576,3.19,NG
3/4/2020 9:34,5748,448,72,575,3.18,NG
3/4/2020 9:34,5749,489,165,572,3.19,OK
3/4/2020 9:35,5750,452,150,571,3.19,NG
3/4/2020 9:35,5751,459,70,569,3.19,NG
3/4/2020 9:35,5752,464,163,567,3.19,OK
3/4/2020 9:35,5753,382,224,566,3.19,OK
3/4/2020 9:35,5754,743,1703,564,3.22,NG
3/4/2020 9:35,5755,742,1744,563,3.22,NG
3/4/2020 9:35,5756,370,216,561,3.19,NG
3/4/2020 9:35,5757,452,153,559,3.19,OK
3/4/2020 9:35,5758,412,85,558,3.19,NG
3/4/2020 9:35,5759,494,97,556,3.19,NG
3/4/2020 9:36,5760,516,111,555,3.19,OK
3/4/2020 9:36,5761,421,59,553,3.19,OK
3/4/2020 9:36,5762,493,167,551,3.19,OK
3/4/2020 9:36,5763,360,193,549,3.18,OK
3/4/2020 9:36,5764,799,1763,548,3.22,NG
3/4/2020 9:36,5765,784,1757,546,3.21,OK
3/4/2020 9:36,5766,369,191,545,3.18,NG
3/4/2020 9:36,5767,487,151,543,3.19,NG
3/4/2020 9:36,5768,429,0,541,3.19,OK
3/4/2020 9:36,5769,471,108,540,3.19,OK
3/4/2020 9:37,5770,488,139,538,3.19,NG
3/4/2020 9:37,5771,423,57,537,3.19,NG
3/4/2020 9:37,5772,509,181,535,3.19,NG
3/4/2020 9:37,5773,398,172,533,3.18,NG
3/4/2020 9:37,5774,765,1749,532,3.22,OK
3/4/2020 9:37,5775,750,1720,530,3.21,NG
3/4/2020 9:37,5776,408,196,528,3.19,NG
3/4/2020 9:37,5777,485,167,526,3.2,NG
3/4/2020 9:37,5778,431,84,525,3.19,OK
3/4/2020 9:37,5779,460,126,523,3.19,NG
3/4/2020 9:38,5780,454,141,521,3.19,OK
3/4/2020 9:38,5781,435,0,519,3.2,OK
3/4/2020 9:38,5782,461,179,517,3.2,OK
3/4/2020 9:38,5783,381,207,515,3.18,NG
3/4/2020 9:38,5784,777,1738,514,3.22,OK
3/4/2020 9:38,5785,764,1761,512,3.22,NG
3/4/2020 9:38,5786,395,177,511,3.18,NG
3/4/2020 9:38,5787,466,186,509,3.19,OK
3/4/2020 9:38,5788,454,55,507,3.19,OK
3/4/2020 9:38,5789,474,138,506,3.19,OK
3/4/2020 9:39,5790,472,105,504,3.19,NG
3/4/2020 9:39,5791,439,0,503,3.2,OK
3/4/2020 9:39,5792,478,203,501,3.2,NG
3/4/2020 9:39,5793,383,228,499,3.18,OK
3/4/2020 9:39,5794,704,1742,497,3.21,NG
3/4/2020 9:39,5795,758,1755,496,3.22,OK
3/4/2020 9:39,5796,403,221,494,3.19,NG
3/4/2020 9:39,5797,473,175,492,3.19,NG
3/4/2020 9:39,5798,421,74,491,3.19,OK
3/4/2020 9:39,5799,463,125,489,3.2,NG
3/4/2020 9:40,5800,482,123,487,3.19,NG
3/4/2020 9:40,5801,423,91,486,3.19,OK
3/4/2020 9:40,5802,425,150,484,3.19,OK
3/4/2020 9:40,5803,390,196,483,3.18,OK
3/4/2020 9:40,5804,742,1750,481,3.21,NG
3/4/2020 9:40,5805,729,1756,479,3.22,OK
3/4/2020 9:40,5806,391,199,477,3.18,OK
3/4/2020 9:40,5807,461,179,476,3.19,NG
3/4/2020 9:40,5808,466,54,475,3.19,NG
3/4/2020 9:40,5809,493,111,473,3.2,NG
3/4/2020 9:41,5810,462,168,471,3.19,OK
3/4/2020 9:41,5811,429,68,469,3.19,NG
3/4/2020 9:41,5812,471,163,468,3.19,OK
3/4/2020 9:41,5813,371,235,466,3.19,NG
3/4/2020 9:41,5814,775,1736,465,3.22,OK
3/4/2020 9:41,5815,774,1741,463,3.22,OK
3/4/2020 9:41,5816,375,183,461,3.19,NG
3/4/2020 9:41,5817,470,168,459,3.2,NG
3/4/2020 9:41,5818,424,61,457,3.19,NG
3/4/2020 9:41,5819,487,129,455,3.18,NG
3/4/2020 9:42,5820,478,122,453,3.19,NG
3/4/2020 9:42,5821,458,0,451,3.19,NG
3/4/2020 9:42,5822,456,167,450,3.19,OK
3/4/2020 9:42,5823,393,201,448,3.18,NG
3/4/2020 9:42,5824,731,1742,447,3.21,OK
3/4/2020 9:42,5825,757,1745,445,3.21,OK
3/4/2020 9:42,5826,412,194,443,3.18,OK
3/4/2020 9:42,5827,453,180,441,3.19,OK
3/4/2020 9:42,5828,408,84,440,3.2,OK
3/4/2020 9:42,5829,504,103,439,3.19,NG
3/4/2020 9:43,5830,481,122,437,3.2,NG
3/4/2020 9:43,5831,472,69,435,3.19,NG
3/4/2020 9:43,5832,483,170,434,3.19,NG
3/4/2020 9:43,5833,419,208,432,3.19,OK
3/4/2020 9:43,5834,740,1741,431,3.22,NG
3/4/2020 9:43,5835,775,1746,429,3.21,OK
3/4/2020 9:43,5836,398,211,427,3.18,OK
3/4/2020 9:43,5837,516,190,425,3.19,OK
3/4/2020 9:43,5838,442,0,424,3.18,NG
3/4/2020 9:43,5839,493,140,422,3.19,NG
3/4/2020 9:44,5840,499,131,421,3.2,OK
3/4/2020 9:44,5841,495,78,419,3.19,NG
3/4/2020 9:44,5842,520,171,418,3.19,OK
3/4/2020 9:44,5843,378,207,416,3.18,NG
3/4/2020 9:44,5844,744,1749,414,3.21,NG
3/4/2020 9:44,5845,765,1725,413,3.22,NG
3/4/2020 9:44,5846,411,197,411,3.19,OK
3/4/2020 9:44,5847,490,174,409,3.19,NG
3/4/2020 9:44,5848,462,72,408,3.19,OK
3/4/2020 9:44,5849,485,115,406,3.19,NG
3/4/2020 9:45,5850,496,136,405,3.2,OK
3/4/2020 9:45,5851,421,88,403,3.19,NG
3/4/2020 9:45,5852,485,163,401,3.19,NG
3/4/2020 9:45,5853,373,199,399,3.18,NG
3/4/2020 9:45,5854,751,1731,398,3.22,OK
3/4/2020 9:45,5855,760,1730,396,3.21,OK
3/4/2020 9:45,5856,404,231,395,3.18,NG
3/4/2020 9:45,5857,475,202,393,3.2,NG
3/4/2020 9:45,5858,439,78,391,3.18,OK
3/4/2020 9:45,5859,475,160,390,3.2,NG
3/4/2020 9:46,5860,514,100,388,3.19,NG
3/4/2020 9:46,5861,391,74,387,3.19,OK
3/4/2020 9:46,5862,470,186,385,3.2,OK
3/4/2020 9:46,5863,350,192,383,3.18,OK
3/4/2020 9:46,5864,775,1742,381,3.21,OK
3/4/2020 9:46,5865,757,1728,380,3.22,NG
3/4/2020 9:46,5866,401,195,378,3.18,OK
3/4/2020 9:46,5867,463,165,377,3.19,NG
3/4/2020 9:46,5868,424,63,375,3.19,OK
3/4/2020 9:46,5869,474,137,374,3.19,NG
3/4/2020 9:47,5870,497,135,372,3.19,OK
3/4/2020 9:47,5871,429,100,370,3.18,OK
3/4/2020 9:47,5872,452,185,369,3.19,OK
3/4/2020 9:47,5873,391,192,367,3.18,NG
3/4/2020 9:47,5874,765,1732,365,3.22,NG
3/4/2020 9:47,5875,738,1745,364,3.22,NG
3/4/2020 9:47,5876,362,238,362,3.18,OK
3/4/2020 9:47,5877,454,157,360,3.2,NG
3/4/2020 9:47,5878,447,56,359,3.19,NG
3/4/2020 9:47,5879,495,126,357,3.19,NG
3/4/2020 9:48,5880,472,134,355,3.19,OK
3/4/2020 9:48,5881,465,69,353,3.2,NG
3/4/2020 9:48,5882,496,159,352,3.2,NG
